filename,width,height,class,xmin,ymin,xmax,ymax
imagen_nueva526.jpg,200,60,g,140,17,173,57
imagen_nueva527.jpg,200,60,n,8,15,43,51
imagen_nueva527.jpg,200,60,a,44,14,76,51
imagen_nueva527.jpg,200,60,r,77,15,103,50
imagen_nueva527.jpg,200,60,8,103,8,135,53
imagen_nueva527.jpg,200,60,r,137,16,162,52
imagen_nueva528.jpg,200,60,k,7,12,38,53
imagen_nueva528.jpg,200,60,2,38,10,65,50
imagen_nueva528.jpg,200,60,p,64,19,96,60
imagen_nueva528.jpg,200,60,b,95,11,126,50
imagen_nueva528.jpg,200,60,f,126,14,156,51
imagen_nueva529.jpg,200,60,6,7,5,41,48
imagen_nueva529.jpg,200,60,x,41,13,75,54
imagen_nueva529.jpg,200,60,c,73,18,102,51
imagen_nueva529.jpg,200,60,5,101,8,135,51
imagen_nueva529.jpg,200,60,w,134,15,180,52
imagen_nueva531.jpg,200,60,h,6,6,39,52
imagen_nueva531.jpg,200,60,2,38,9,69,52
imagen_nueva531.jpg,200,60,c,70,17,97,52
imagen_nueva531.jpg,200,60,r,98,13,120,51
imagen_nueva531.jpg,200,60,b,118,7,149,52
imagen_nueva532.jpg,200,60,e,6,21,38,51
imagen_nueva532.jpg,200,60,g,38,19,68,57
imagen_nueva532.jpg,200,60,b,65,11,97,51
imagen_nueva532.jpg,200,60,6,98,11,124,49
imagen_nueva532.jpg,200,60,y,123,21,157,56
imagen_nueva533.jpg,200,60,a,8,16,39,54
imagen_nueva533.jpg,200,60,e,38,14,68,51
imagen_nueva533.jpg,200,60,b,67,4,98,50
imagen_nueva533.jpg,200,60,c,97,14,126,54
imagen_nueva533.jpg,200,60,k,125,4,155,51
imagen_nueva534.jpg,200,60,3,9,7,41,54
imagen_nueva534.jpg,200,60,x,41,15,75,50
imagen_nueva534.jpg,200,60,c,76,14,101,51
imagen_nueva534.jpg,200,60,b,103,4,138,49
imagen_nueva534.jpg,200,60,3,136,7,171,52
imagen_nueva535.jpg,200,60,x,7,21,39,49
imagen_nueva535.jpg,200,60,p,38,20,67,57
imagen_nueva535.jpg,200,60,6,71,13,97,51
imagen_nueva535.jpg,200,60,4,98,10,123,51
imagen_nueva535.jpg,200,60,k,125,9,156,51
imagen_nueva536.jpg,200,60,e,9,16,42,49
imagen_nueva536.jpg,200,60,p,43,14,76,58
imagen_nueva536.jpg,200,60,d,75,3,110,52
imagen_nueva536.jpg,200,60,p,110,15,146,57
imagen_nueva536.jpg,200,60,5,146,8,177,50
imagen_nueva537.jpg,200,60,w,7,16,53,51
imagen_nueva537.jpg,200,60,g,54,15,85,57
imagen_nueva537.jpg,200,60,f,84,5,110,47
imagen_nueva537.jpg,200,60,f,110,5,132,50
imagen_nueva537.jpg,200,60,d,131,4,163,51
imagen_nueva538.jpg,200,60,8,9,14,35,49
imagen_nueva538.jpg,200,60,h,37,10,68,50
imagen_nueva538.jpg,200,60,6,67,12,96,47
imagen_nueva538.jpg,200,60,5,97,11,124,49
imagen_nueva538.jpg,200,60,5,126,13,154,47
imagen_nueva539.jpg,200,60,f,7,6,32,51
imagen_nueva539.jpg,200,60,y,32,16,62,56
imagen_nueva539.jpg,200,60,c,62,15,89,51
imagen_nueva539.jpg,200,60,a,89,14,119,48
imagen_nueva539.jpg,200,60,x,122,16,155,51
imagen_nueva54.png,200,60,y,6,19,39,59
imagen_nueva54.png,200,60,8,40,12,65,48
imagen_nueva54.png,200,60,g,66,21,97,57
imagen_nueva54.png,200,60,x,96,21,125,47
imagen_nueva54.png,200,60,3,127,11,153,47
imagen_nueva540.jpg,200,60,5,9,8,40,52
imagen_nueva540.jpg,200,60,f,40,5,64,54
imagen_nueva540.jpg,200,60,4,63,7,97,56
imagen_nueva540.jpg,200,60,k,98,2,132,53
imagen_nueva540.jpg,200,60,h,132,6,163,54
imagen_nueva541.jpg,200,60,b,6,12,38,56
imagen_nueva541.jpg,200,60,n,38,20,67,52
imagen_nueva541.jpg,200,60,n,68,20,96,50
imagen_nueva541.jpg,200,60,h,96,12,126,49
imagen_nueva541.jpg,200,60,f,126,10,159,54
imagen_nueva542.jpg,200,60,f,7,7,33,55
imagen_nueva542.jpg,200,60,4,32,5,64,52
imagen_nueva542.jpg,200,60,5,66,4,97,49
imagen_nueva542.jpg,200,60,d,97,3,131,53
imagen_nueva542.jpg,200,60,f,130,3,156,51
imagen_nueva543.jpg,200,60,r,6,16,33,53
imagen_nueva543.jpg,200,60,5,32,8,58,55
imagen_nueva543.jpg,200,60,b,59,5,90,53
imagen_nueva543.jpg,200,60,6,91,5,121,52
imagen_nueva543.jpg,200,60,8,122,5,153,52
imagen_nueva544.jpg,200,60,a,6,17,37,52
imagen_nueva544.jpg,200,60,c,38,13,65,50
imagen_nueva544.jpg,200,60,h,65,6,94,57
imagen_nueva544.jpg,200,60,5,94,4,124,51
imagen_nueva544.jpg,200,60,8,125,7,157,50
imagen_nueva546.jpg,200,60,8,7,8,41,53
imagen_nueva546.jpg,200,60,e,40,16,71,55
imagen_nueva546.jpg,200,60,7,71,8,102,48
imagen_nueva546.jpg,200,60,8,101,3,132,51
imagen_nueva546.jpg,200,60,e,132,15,163,48
imagen_nueva547.jpg,200,60,w,8,13,53,52
imagen_nueva547.jpg,200,60,6,54,4,84,49
imagen_nueva547.jpg,200,60,f,84,3,108,53
imagen_nueva547.jpg,200,60,n,109,14,142,50
imagen_nueva547.jpg,200,60,e,141,14,175,51
imagen_nueva548.jpg,200,60,c,7,17,37,47
imagen_nueva548.jpg,200,60,y,37,13,69,57
imagen_nueva548.jpg,200,60,n,70,10,102,51
imagen_nueva548.jpg,200,60,c,102,15,133,48
imagen_nueva548.jpg,200,60,e,131,13,165,50
imagen_nueva549.jpg,200,60,4,8,8,43,48
imagen_nueva549.jpg,200,60,b,44,5,78,53
imagen_nueva549.jpg,200,60,5,78,6,110,53
imagen_nueva549.jpg,200,60,k,111,3,145,52
imagen_nueva549.jpg,200,60,5,144,9,177,49
imagen_nueva55.png,200,60,m,6,21,39,48
imagen_nueva55.png,200,60,8,40,13,66,48
imagen_nueva55.png,200,60,2,68,13,94,48
imagen_nueva55.png,200,60,p,94,21,125,56
imagen_nueva55.png,200,60,n,125,20,155,49
imagen_nueva550.jpg,200,60,h,9,6,38,49
imagen_nueva550.jpg,200,60,y,39,14,68,57
imagen_nueva550.jpg,200,60,w,68,12,109,51
imagen_nueva550.jpg,200,60,f,108,2,131,54
imagen_nueva550.jpg,200,60,d,124,10,157,53
imagen_nueva551.jpg,200,60,k,8,13,38,52
imagen_nueva551.jpg,200,60,g,37,21,68,59
imagen_nueva551.jpg,200,60,g,67,19,96,58
imagen_nueva551.jpg,200,60,b,96,11,125,51
imagen_nueva551.jpg,200,60,m,123,21,159,53
imagen_nueva553.jpg,200,60,r,7,16,33,48
imagen_nueva553.jpg,200,60,r,32,12,53,53
imagen_nueva553.jpg,200,60,r,53,13,73,50
imagen_nueva553.jpg,200,60,4,70,7,98,53
imagen_nueva553.jpg,200,60,y,97,14,131,57
imagen_nueva554.jpg,200,60,4,7,9,38,52
imagen_nueva554.jpg,200,60,4,38,6,70,56
imagen_nueva554.jpg,200,60,w,72,14,111,53
imagen_nueva554.jpg,200,60,a,112,14,140,50
imagen_nueva554.jpg,200,60,a,140,15,168,49
imagen_nueva555.jpg,200,60,e,6,16,38,55
imagen_nueva555.jpg,200,60,a,39,14,67,49
imagen_nueva555.jpg,200,60,e,68,13,98,52
imagen_nueva555.jpg,200,60,r,99,10,121,51
imagen_nueva555.jpg,200,60,d,120,4,152,53
imagen_nueva556.jpg,200,60,w,5,21,39,52
imagen_nueva556.jpg,200,60,d,38,13,69,53
imagen_nueva556.jpg,200,60,6,69,10,95,56
imagen_nueva556.jpg,200,60,3,95,7,125,56
imagen_nueva556.jpg,200,60,7,125,11,154,52
imagen_nueva557.jpg,200,60,2,6,8,40,53
imagen_nueva557.jpg,200,60,x,41,14,74,51
imagen_nueva557.jpg,200,60,h,75,5,107,54
imagen_nueva557.jpg,200,60,e,108,16,142,49
imagen_nueva557.jpg,200,60,y,140,12,173,59
imagen_nueva558.jpg,200,60,g,2,17,39,60
imagen_nueva558.jpg,200,60,f,39,4,63,51
imagen_nueva558.jpg,200,60,g,57,17,87,57
imagen_nueva558.jpg,200,60,7,86,5,118,49
imagen_nueva558.jpg,200,60,e,117,15,150,50
imagen_nueva56.png,200,60,2,9,12,36,49
imagen_nueva56.png,200,60,y,36,21,67,58
imagen_nueva56.png,200,60,x,68,21,96,48
imagen_nueva56.png,200,60,e,96,21,125,49
imagen_nueva56.png,200,60,p,123,21,155,56
imagen_nueva560.jpg,200,60,c,7,14,37,51
imagen_nueva560.jpg,200,60,a,37,10,68,53
imagen_nueva560.jpg,200,60,m,70,11,119,50
imagen_nueva560.jpg,200,60,3,121,4,154,50
imagen_nueva560.jpg,200,60,6,154,7,189,48
imagen_nueva561.jpg,200,60,a,5,15,41,51
imagen_nueva561.jpg,200,60,5,41,6,74,50
imagen_nueva561.jpg,200,60,h,76,5,108,53
imagen_nueva561.jpg,200,60,f,108,4,134,54
imagen_nueva561.jpg,200,60,n,133,14,163,50
imagen_nueva562.jpg,200,60,6,8,12,37,49
imagen_nueva562.jpg,200,60,g,37,21,68,60
imagen_nueva562.jpg,200,60,b,66,11,97,53
imagen_nueva562.jpg,200,60,w,96,21,127,57
imagen_nueva562.jpg,200,60,8,128,10,152,54
imagen_nueva563.jpg,200,60,d,6,2,41,55
imagen_nueva563.jpg,200,60,r,41,15,64,50
imagen_nueva563.jpg,200,60,e,61,13,89,56
imagen_nueva563.jpg,200,60,4,89,3,119,52
imagen_nueva563.jpg,200,60,3,117,2,151,50
imagen_nueva564.jpg,200,60,2,6,11,36,51
imagen_nueva564.jpg,200,60,y,36,20,67,57
imagen_nueva564.jpg,200,60,f,67,12,96,47
imagen_nueva564.jpg,200,60,k,95,9,125,51
imagen_nueva564.jpg,200,60,m,122,20,158,48
imagen_nueva565.jpg,200,60,3,9,10,37,49
imagen_nueva565.jpg,200,60,e,38,20,66,56
imagen_nueva565.jpg,200,60,w,65,17,96,54
imagen_nueva565.jpg,200,60,y,96,17,125,56
imagen_nueva565.jpg,200,60,4,126,14,154,50
imagen_nueva566.jpg,200,60,c,5,15,36,53
imagen_nueva566.jpg,200,60,b,36,4,65,59
imagen_nueva566.jpg,200,60,d,66,4,98,51
imagen_nueva566.jpg,200,60,f,96,2,118,54
imagen_nueva566.jpg,200,60,2,113,2,145,53
imagen_nueva567.jpg,200,60,f,6,4,32,51
imagen_nueva567.jpg,200,60,e,30,16,64,52
imagen_nueva567.jpg,200,60,3,63,4,96,51
imagen_nueva567.jpg,200,60,5,97,5,130,51
imagen_nueva567.jpg,200,60,w,129,12,176,51
imagen_nueva568.jpg,200,60,p,7,20,38,55
imagen_nueva568.jpg,200,60,b,37,10,67,52
imagen_nueva568.jpg,200,60,b,66,11,96,51
imagen_nueva568.jpg,200,60,p,94,22,125,56
imagen_nueva568.jpg,200,60,7,126,11,154,47
imagen_nueva569.jpg,200,60,n,9,14,37,52
imagen_nueva569.jpg,200,60,x,39,12,69,50
imagen_nueva569.jpg,200,60,h,69,7,96,53
imagen_nueva569.jpg,200,60,3,97,1,127,52
imagen_nueva569.jpg,200,60,c,129,15,156,46
imagen_nueva57.png,200,60,g,7,21,40,57
imagen_nueva57.png,200,60,f,41,13,67,48
imagen_nueva57.png,200,60,5,69,12,95,48
imagen_nueva57.png,200,60,n,95,21,124,49
imagen_nueva57.png,200,60,w,123,22,156,48
imagen_nueva570.jpg,200,60,h,5,13,38,51
imagen_nueva570.jpg,200,60,x,38,21,68,48
imagen_nueva570.jpg,200,60,d,67,15,98,49
imagen_nueva570.jpg,200,60,3,97,12,123,52
imagen_nueva570.jpg,200,60,y,123,21,156,59
imagen_nueva571.jpg,200,60,y,1,10,39,57
imagen_nueva571.jpg,200,60,b,39,4,67,50
imagen_nueva571.jpg,200,60,k,67,4,97,51
imagen_nueva571.jpg,200,60,g,95,14,125,58
imagen_nueva571.jpg,200,60,n,126,11,157,52
imagen_nueva572.jpg,200,60,h,7,4,39,52
imagen_nueva572.jpg,200,60,c,38,17,67,51
imagen_nueva572.jpg,200,60,7,67,7,97,51
imagen_nueva572.jpg,200,60,m,97,14,142,48
imagen_nueva572.jpg,200,60,g,144,14,175,56
imagen_nueva573.jpg,200,60,e,8,15,39,52
imagen_nueva573.jpg,200,60,k,39,5,69,52
imagen_nueva573.jpg,200,60,x,67,12,97,50
imagen_nueva573.jpg,200,60,4,94,6,125,49
imagen_nueva573.jpg,200,60,x,125,13,159,51
imagen_nueva574.jpg,200,60,6,11,5,41,51
imagen_nueva574.jpg,200,60,w,41,13,86,51
imagen_nueva574.jpg,200,60,y,86,14,119,57
imagen_nueva574.jpg,200,60,5,120,5,150,50
imagen_nueva574.jpg,200,60,y,150,13,184,57
imagen_nueva575.jpg,200,60,8,7,6,41,50
imagen_nueva575.jpg,200,60,f,41,3,65,54
imagen_nueva575.jpg,200,60,4,65,6,97,52
imagen_nueva575.jpg,200,60,f,96,5,121,51
imagen_nueva575.jpg,200,60,a,121,16,151,52
imagen_nueva576.jpg,200,60,5,9,13,37,50
imagen_nueva576.jpg,200,60,n,38,21,67,51
imagen_nueva576.jpg,200,60,c,67,17,96,51
imagen_nueva576.jpg,200,60,8,97,11,123,48
imagen_nueva576.jpg,200,60,7,126,7,152,49
imagen_nueva577.jpg,200,60,y,5,21,38,56
imagen_nueva577.jpg,200,60,7,39,12,64,51
imagen_nueva577.jpg,200,60,3,67,10,95,52
imagen_nueva577.jpg,200,60,3,95,10,124,52
imagen_nueva577.jpg,200,60,h,124,8,156,51
imagen_nueva578.jpg,200,60,d,7,4,42,52
imagen_nueva578.jpg,200,60,c,41,17,71,51
imagen_nueva578.jpg,200,60,f,70,5,94,52
imagen_nueva578.jpg,200,60,8,94,4,123,51
imagen_nueva578.jpg,200,60,f,123,2,150,54
imagen_nueva579.jpg,200,60,5,5,6,38,53
imagen_nueva579.jpg,200,60,4,38,5,69,57
imagen_nueva579.jpg,200,60,d,69,3,103,55
imagen_nueva579.jpg,200,60,k,102,2,133,52
imagen_nueva579.jpg,200,60,d,130,5,163,53
imagen_nueva58.png,200,60,7,12,8,41,48
imagen_nueva58.png,200,60,e,42,17,70,48
imagen_nueva58.png,200,60,m,71,15,115,47
imagen_nueva58.png,200,60,2,116,6,147,48
imagen_nueva58.png,200,60,3,148,7,177,47
imagen_nueva582.jpg,200,60,n,6,20,38,50
imagen_nueva582.jpg,200,60,5,39,10,65,58
imagen_nueva582.jpg,200,60,r,67,19,95,50
imagen_nueva582.jpg,200,60,p,94,19,125,56
imagen_nueva582.jpg,200,60,d,125,12,157,52
imagen_nueva583.jpg,200,60,g,7,20,38,60
imagen_nueva583.jpg,200,60,e,37,18,67,53
imagen_nueva583.jpg,200,60,d,67,14,96,53
imagen_nueva583.jpg,200,60,e,97,19,125,54
imagen_nueva583.jpg,200,60,g,127,17,154,60
imagen_nueva584.jpg,200,60,y,7,12,38,59
imagen_nueva584.jpg,200,60,x,37,15,66,53
imagen_nueva584.jpg,200,60,f,66,2,89,49
imagen_nueva584.jpg,200,60,2,84,4,112,55
imagen_nueva584.jpg,200,60,m,111,15,165,49
imagen_nueva585.jpg,200,60,h,8,5,38,52
imagen_nueva585.jpg,200,60,e,39,16,67,53
imagen_nueva585.jpg,200,60,8,70,7,100,48
imagen_nueva585.jpg,200,60,y,99,13,130,57
imagen_nueva585.jpg,200,60,7,130,4,162,51
imagen_nueva586.jpg,200,60,7,8,11,36,57
imagen_nueva586.jpg,200,60,6,39,12,68,53
imagen_nueva586.jpg,200,60,7,68,11,94,51
imagen_nueva586.jpg,200,60,n,94,20,125,51
imagen_nueva586.jpg,200,60,k,125,13,156,51
imagen_nueva587.jpg,200,60,h,8,4,40,50
imagen_nueva587.jpg,200,60,y,42,15,77,57
imagen_nueva587.jpg,200,60,m,76,13,125,52
imagen_nueva587.jpg,200,60,5,126,5,159,50
imagen_nueva587.jpg,200,60,8,158,3,192,55
imagen_nueva589.jpg,200,60,r,9,16,34,49
imagen_nueva589.jpg,200,60,7,34,7,61,50
imagen_nueva589.jpg,200,60,x,61,16,90,50
imagen_nueva589.jpg,200,60,g,90,11,117,56
imagen_nueva589.jpg,200,60,5,117,6,148,51
imagen_nueva59.png,200,60,2,10,12,37,47
imagen_nueva59.png,200,60,d,38,13,68,49
imagen_nueva59.png,200,60,5,70,12,94,48
imagen_nueva59.png,200,60,m,93,21,127,47
imagen_nueva59.png,200,60,n,124,20,154,47
imagen_nueva590.jpg,200,60,f,10,12,38,50
imagen_nueva590.jpg,200,60,g,37,23,67,57
imagen_nueva590.jpg,200,60,m,66,18,98,51
imagen_nueva590.jpg,200,60,a,98,21,126,51
imagen_nueva590.jpg,200,60,f,127,13,157,53
imagen_nueva591.jpg,200,60,7,8,6,41,50
imagen_nueva591.jpg,200,60,w,39,16,80,49
imagen_nueva591.jpg,200,60,y,79,14,107,58
imagen_nueva591.jpg,200,60,y,106,13,138,57
imagen_nueva591.jpg,200,60,h,137,3,166,51
imagen_nueva593.jpg,200,60,d,5,12,39,54
imagen_nueva593.jpg,200,60,a,39,20,67,53
imagen_nueva593.jpg,200,60,m,66,17,99,51
imagen_nueva593.jpg,200,60,7,97,11,123,50
imagen_nueva593.jpg,200,60,8,125,10,153,51
imagen_nueva594.jpg,200,60,e,7,21,37,53
imagen_nueva594.jpg,200,60,f,38,11,67,49
imagen_nueva594.jpg,200,60,m,65,22,98,52
imagen_nueva594.jpg,200,60,n,97,20,125,52
imagen_nueva594.jpg,200,60,d,124,11,160,52
imagen_nueva595.jpg,200,60,a,9,16,40,50
imagen_nueva595.jpg,200,60,h,43,5,75,52
imagen_nueva595.jpg,200,60,a,77,14,108,52
imagen_nueva595.jpg,200,60,y,107,12,143,58
imagen_nueva595.jpg,200,60,5,142,6,175,49
imagen_nueva596.jpg,200,60,d,8,10,40,48
imagen_nueva596.jpg,200,60,y,38,19,67,59
imagen_nueva596.jpg,200,60,6,67,10,95,50
imagen_nueva596.jpg,200,60,h,95,9,125,56
imagen_nueva596.jpg,200,60,m,123,20,158,53
imagen_nueva597.jpg,200,60,g,4,15,43,57
imagen_nueva597.jpg,200,60,b,44,5,77,50
imagen_nueva597.jpg,200,60,8,77,2,111,54
imagen_nueva597.jpg,200,60,3,111,5,144,50
imagen_nueva597.jpg,200,60,g,144,15,179,58
imagen_nueva598.jpg,200,60,6,11,12,37,49
imagen_nueva598.jpg,200,60,k,37,7,69,50
imagen_nueva598.jpg,200,60,f,69,12,96,50
imagen_nueva598.jpg,200,60,2,97,6,125,53
imagen_nueva598.jpg,200,60,r,125,18,158,49
imagen_nueva599.jpg,200,60,2,8,5,39,53
imagen_nueva599.jpg,200,60,h,40,4,70,52
imagen_nueva599.jpg,200,60,r,70,15,93,53
imagen_nueva599.jpg,200,60,k,94,3,120,60
imagen_nueva599.jpg,200,60,2,119,6,150,52
imagen_nueva6.png,200,60,r,9,15,32,48
imagen_nueva6.png,200,60,n,32,16,59,48
imagen_nueva6.png,200,60,b,59,4,90,47
imagen_nueva6.png,200,60,f,90,4,114,47
imagen_nueva6.png,200,60,c,108,17,134,48
imagen_nueva60.png,200,60,5,10,13,37,48
imagen_nueva60.png,200,60,8,39,14,67,49
imagen_nueva60.png,200,60,c,68,21,95,48
imagen_nueva60.png,200,60,d,96,14,127,48
imagen_nueva60.png,200,60,r,126,22,155,48
imagen_nueva600.jpg,200,60,w,5,21,39,49
imagen_nueva600.jpg,200,60,h,37,11,68,55
imagen_nueva600.jpg,200,60,x,67,18,96,52
imagen_nueva600.jpg,200,60,b,94,11,125,52
imagen_nueva600.jpg,200,60,e,124,20,157,54
imagen_nueva601.jpg,200,60,4,4,5,38,52
imagen_nueva601.jpg,200,60,4,38,7,70,48
imagen_nueva601.jpg,200,60,r,71,15,95,48
imagen_nueva601.jpg,200,60,p,92,13,121,60
imagen_nueva601.jpg,200,60,2,120,5,152,52
imagen_nueva603.jpg,200,60,3,7,6,38,49
imagen_nueva603.jpg,200,60,k,40,4,70,55
imagen_nueva603.jpg,200,60,g,68,16,99,59
imagen_nueva603.jpg,200,60,3,97,7,130,50
imagen_nueva603.jpg,200,60,7,130,5,164,50
imagen_nueva604.jpg,200,60,y,6,21,38,58
imagen_nueva604.jpg,200,60,x,37,18,69,51
imagen_nueva604.jpg,200,60,f,70,11,96,52
imagen_nueva604.jpg,200,60,n,95,21,125,51
imagen_nueva604.jpg,200,60,n,125,20,157,54
imagen_nueva605.jpg,200,60,4,7,6,43,48
imagen_nueva605.jpg,200,60,a,43,16,75,47
imagen_nueva605.jpg,200,60,d,76,4,109,51
imagen_nueva605.jpg,200,60,y,108,15,143,58
imagen_nueva605.jpg,200,60,x,141,12,176,53
imagen_nueva607.jpg,200,60,d,7,12,40,53
imagen_nueva607.jpg,200,60,d,37,10,69,51
imagen_nueva607.jpg,200,60,w,68,22,97,50
imagen_nueva607.jpg,200,60,c,96,19,124,53
imagen_nueva607.jpg,200,60,b,124,10,158,51
imagen_nueva609.jpg,200,60,f,7,5,32,47
imagen_nueva609.jpg,200,60,2,29,6,55,52
imagen_nueva609.jpg,200,60,g,56,14,88,58
imagen_nueva609.jpg,200,60,b,88,5,117,51
imagen_nueva609.jpg,200,60,d,117,6,154,50
imagen_nueva610.jpg,200,60,b,7,5,44,53
imagen_nueva610.jpg,200,60,p,44,15,78,58
imagen_nueva610.jpg,200,60,c,77,12,105,49
imagen_nueva610.jpg,200,60,k,106,6,140,54
imagen_nueva610.jpg,200,60,h,140,5,170,50
imagen_nueva611.jpg,200,60,d,6,5,40,52
imagen_nueva611.jpg,200,60,a,40,16,68,54
imagen_nueva611.jpg,200,60,n,70,14,97,50
imagen_nueva611.jpg,200,60,7,99,7,131,48
imagen_nueva611.jpg,200,60,e,128,17,161,51
imagen_nueva612.jpg,200,60,d,8,12,40,52
imagen_nueva612.jpg,200,60,g,38,21,68,57
imagen_nueva612.jpg,200,60,y,68,15,96,60
imagen_nueva612.jpg,200,60,b,95,11,125,56
imagen_nueva612.jpg,200,60,2,125,10,154,53
imagen_nueva614.jpg,200,60,h,10,7,42,54
imagen_nueva614.jpg,200,60,3,44,6,75,55
imagen_nueva614.jpg,200,60,f,76,3,101,52
imagen_nueva614.jpg,200,60,p,102,14,134,58
imagen_nueva614.jpg,200,60,r,135,15,158,53
imagen_nueva615.jpg,200,60,n,8,21,37,52
imagen_nueva615.jpg,200,60,n,38,18,66,54
imagen_nueva615.jpg,200,60,b,66,9,97,59
imagen_nueva615.jpg,200,60,5,96,3,123,54
imagen_nueva615.jpg,200,60,6,126,10,155,52
imagen_nueva616.jpg,200,60,p,7,15,44,59
imagen_nueva616.jpg,200,60,3,44,7,75,48
imagen_nueva616.jpg,200,60,5,77,6,109,53
imagen_nueva616.jpg,200,60,m,109,16,159,55
imagen_nueva616.jpg,200,60,c,159,12,192,50
imagen_nueva617.jpg,200,60,f,9,13,37,53
imagen_nueva617.jpg,200,60,b,38,10,68,51
imagen_nueva617.jpg,200,60,4,68,13,95,54
imagen_nueva617.jpg,200,60,r,97,20,125,52
imagen_nueva617.jpg,200,60,r,126,18,155,51
imagen_nueva618.jpg,200,60,d,8,4,40,52
imagen_nueva618.jpg,200,60,5,40,4,68,54
imagen_nueva618.jpg,200,60,h,69,1,100,53
imagen_nueva618.jpg,200,60,h,100,1,129,55
imagen_nueva618.jpg,200,60,w,130,13,171,51
imagen_nueva619.jpg,200,60,g,5,21,38,57
imagen_nueva619.jpg,200,60,d,37,13,68,52
imagen_nueva619.jpg,200,60,n,67,22,96,51
imagen_nueva619.jpg,200,60,f,97,10,127,50
imagen_nueva619.jpg,200,60,e,125,21,153,53
imagen_nueva62.png,200,60,d,8,13,40,49
imagen_nueva62.png,200,60,g,39,22,69,58
imagen_nueva62.png,200,60,h,66,11,96,47
imagen_nueva62.png,200,60,f,98,12,125,48
imagen_nueva62.png,200,60,y,124,22,154,56
imagen_nueva620.jpg,200,60,2,9,12,36,55
imagen_nueva620.jpg,200,60,5,38,8,66,58
imagen_nueva620.jpg,200,60,x,65,19,96,53
imagen_nueva620.jpg,200,60,2,95,13,124,53
imagen_nueva620.jpg,200,60,6,126,11,155,49
imagen_nueva622.jpg,200,60,n,10,15,42,48
imagen_nueva622.jpg,200,60,n,45,13,76,53
imagen_nueva622.jpg,200,60,f,76,5,102,50
imagen_nueva622.jpg,200,60,e,100,16,132,50
imagen_nueva622.jpg,200,60,y,133,13,165,57
imagen_nueva623.jpg,200,60,x,6,22,39,50
imagen_nueva623.jpg,200,60,8,40,12,65,52
imagen_nueva623.jpg,200,60,e,65,21,96,49
imagen_nueva623.jpg,200,60,c,96,20,125,52
imagen_nueva623.jpg,200,60,k,125,6,156,52
imagen_nueva624.jpg,200,60,2,9,7,42,55
imagen_nueva624.jpg,200,60,p,42,16,76,56
imagen_nueva624.jpg,200,60,y,75,15,108,58
imagen_nueva624.jpg,200,60,w,108,13,151,50
imagen_nueva624.jpg,200,60,p,153,17,186,56
imagen_nueva625.jpg,200,60,w,10,13,50,49
imagen_nueva625.jpg,200,60,m,50,15,93,53
imagen_nueva625.jpg,200,60,f,94,7,119,51
imagen_nueva625.jpg,200,60,2,111,5,143,54
imagen_nueva625.jpg,200,60,c,142,14,172,56
imagen_nueva626.jpg,200,60,3,7,7,38,55
imagen_nueva626.jpg,200,60,e,40,16,70,53
imagen_nueva626.jpg,200,60,5,71,7,100,55
imagen_nueva626.jpg,200,60,r,101,14,125,53
imagen_nueva626.jpg,200,60,6,123,5,152,51
imagen_nueva627.jpg,200,60,5,4,4,41,52
imagen_nueva627.jpg,200,60,p,41,17,77,59
imagen_nueva627.jpg,200,60,8,77,6,108,49
imagen_nueva627.jpg,200,60,8,109,4,144,49
imagen_nueva627.jpg,200,60,b,145,3,181,51
imagen_nueva628.jpg,200,60,g,5,17,43,60
imagen_nueva628.jpg,200,60,x,43,14,75,50
imagen_nueva628.jpg,200,60,x,74,12,106,49
imagen_nueva628.jpg,200,60,e,105,15,137,48
imagen_nueva628.jpg,200,60,m,139,13,188,51
imagen_nueva629.jpg,200,60,x,8,23,37,48
imagen_nueva629.jpg,200,60,p,37,19,68,59
imagen_nueva629.jpg,200,60,3,66,11,94,51
imagen_nueva629.jpg,200,60,m,93,19,128,52
imagen_nueva629.jpg,200,60,8,127,11,152,51
imagen_nueva63.png,200,60,y,8,15,40,59
imagen_nueva63.png,200,60,y,42,15,72,58
imagen_nueva63.png,200,60,4,72,7,103,47
imagen_nueva63.png,200,60,w,104,15,149,48
imagen_nueva63.png,200,60,n,153,16,183,49
imagen_nueva630.jpg,200,60,k,9,10,37,51
imagen_nueva630.jpg,200,60,b,36,10,67,50
imagen_nueva630.jpg,200,60,y,66,19,96,58
imagen_nueva630.jpg,200,60,p,96,15,125,58
imagen_nueva630.jpg,200,60,k,125,11,157,51
imagen_nueva632.jpg,200,60,4,5,8,42,49
imagen_nueva632.jpg,200,60,5,43,7,76,54
imagen_nueva632.jpg,200,60,g,76,15,110,59
imagen_nueva632.jpg,200,60,6,111,5,143,51
imagen_nueva632.jpg,200,60,3,144,6,178,49
imagen_nueva633.jpg,200,60,3,9,7,41,50
imagen_nueva633.jpg,200,60,b,44,7,78,57
imagen_nueva633.jpg,200,60,g,77,12,111,57
imagen_nueva633.jpg,200,60,e,110,11,144,53
imagen_nueva633.jpg,200,60,w,143,10,190,51
imagen_nueva64.png,200,60,3,10,13,38,49
imagen_nueva64.png,200,60,e,38,21,68,49
imagen_nueva64.png,200,60,6,70,13,97,49
imagen_nueva64.png,200,60,8,97,12,124,48
imagen_nueva64.png,200,60,k,124,12,155,48
